date,PICP_water_temperature,PGr_water_temperature,PA_water_temperature,PC_water_temperature
2024-01-21 06:20:00-06:00,12.13,9.18,13.75,12.21
2024-01-21 06:25:00-06:00,12.11,9.18,13.75,12.21
2024-01-21 06:30:00-06:00,12.11,9.18,13.75,12.21
2024-01-21 06:35:00-06:00,12.11,9.18,13.75,12.21
2024-01-21 06:40:00-06:00,12.11,9.18,13.75,12.21
2024-01-21 06:45:00-06:00,12.11,9.18,13.75,12.21
2024-01-21 06:50:00-06:00,12.11,9.18,13.75,12.11
2024-01-21 06:55:00-06:00,12.11,9.18,13.75,12.13
2024-01-21 07:00:00-06:00,12.11,9.18,13.75,12.17
2024-01-21 07:05:00-06:00,12.11,9.18,13.75,12.11
2024-01-21 07:10:00-06:00,12.11,9.18,13.75,12.11
2024-01-21 07:15:00-06:00,12.11,9.18,13.75,12.11
2024-01-21 07:20:00-06:00,12.11,9.18,13.75,12.11
2024-01-21 07:25:00-06:00,12.11,9.18,13.75,12.11
2024-01-21 07:30:00-06:00,12.11,9.18,13.75,12.11
2024-01-21 07:35:00-06:00,12.11,9.18,13.75,12.11
2024-01-21 07:40:00-06:00,12.11,9.18,13.75,12.05
2024-01-21 07:45:00-06:00,12.11,9.18,13.75,12.01
2024-01-21 07:50:00-06:00,12.11,9.18,13.75,12.03
2024-01-21 07:55:00-06:00,12.11,9.18,13.75,12.07
2024-01-21 08:00:00-06:00,12.11,9.18,13.75,12.01
2024-01-21 08:05:00-06:00,12.09,9.18,13.75,12.01
2024-01-21 08:10:00-06:00,12.01,9.18,13.75,12.11
2024-01-21 08:15:00-06:00,12.01,9.18,13.75,12.11
2024-01-21 08:20:00-06:00,12.01,9.18,13.75,12.11
2024-01-21 08:25:00-06:00,12.01,9.18,13.75,12.11
2024-01-21 08:30:00-06:00,12.01,9.08,13.75,12.11
2024-01-21 08:35:00-06:00,12.01,9.08,13.75,12.11
2024-01-21 08:40:00-06:00,12.01,9.08,13.75,12.11
2024-01-21 08:45:00-06:00,12.01,9.08,13.75,12.13
2024-01-21 08:50:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 08:55:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:00:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:05:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:10:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:15:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:20:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:25:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:30:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:35:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:40:00-06:00,12.01,9.08,13.75,12.17
2024-01-21 09:45:00-06:00,12.01,9.08,13.75,12.17
2024-01-21 09:50:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 09:55:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 10:00:00-06:00,12.01,9.08,13.75,12.21
2024-01-21 10:05:00-06:00,12.01,9.04,13.75,12.21
2024-01-21 10:10:00-06:00,12.01,9.02,13.75,12.21
2024-01-21 10:15:00-06:00,12.01,9.06,13.75,12.13
2024-01-21 10:20:00-06:00,12.01,9.06,13.75,12.11
2024-01-21 10:25:00-06:00,12.01,9.08,13.75,12.11
2024-01-21 10:30:00-06:00,12.01,8.98,13.75,12.11
2024-01-21 10:35:00-06:00,12.01,8.98,13.75,12.17
2024-01-21 10:40:00-06:00,12.01,8.98,13.75,12.15
2024-01-21 10:45:00-06:00,12.01,8.98,13.75,12.11
2024-01-21 10:50:00-06:00,12.01,8.98,13.75,12.11
2024-01-21 10:55:00-06:00,12.01,8.98,13.75,12.11
2024-01-21 11:00:00-06:00,12.01,8.98,13.75,12.11
2024-01-21 11:05:00-06:00,12.01,8.98,13.75,12.11
2024-01-21 11:10:00-06:00,12.01,8.98,13.75,12.11
2024-01-21 11:15:00-06:00,12.01,8.98,13.75,12.17
2024-01-21 11:20:00-06:00,12.01,8.98,13.75,12.13
2024-01-21 11:25:00-06:00,11.94,8.98,13.75,12.11
2024-01-21 11:30:00-06:00,11.92,8.98,13.75,12.17
2024-01-21 11:35:00-06:00,11.92,8.98,13.81,12.13
2024-01-21 11:40:00-06:00,11.92,8.98,13.85,12.11
2024-01-21 11:45:00-06:00,11.92,8.98,13.83,12.11
2024-01-21 11:50:00-06:00,11.92,8.98,13.85,12.11
2024-01-21 11:55:00-06:00,11.92,8.98,13.81,12.13
2024-01-21 12:00:00-06:00,11.92,8.88,13.75,12.15
2024-01-21 12:05:00-06:00,11.92,8.88,13.75,12.11
2024-01-21 12:10:00-06:00,11.92,8.88,13.75,12.11
2024-01-21 12:15:00-06:00,11.92,8.88,13.75,12.11
2024-01-21 12:20:00-06:00,11.92,8.88,13.75,12.21
2024-01-21 12:25:00-06:00,11.92,8.88,13.75,12.17
2024-01-21 12:30:00-06:00,11.92,8.88,13.75,12.11
2024-01-21 12:35:00-06:00,11.92,8.88,13.75,12.11
2024-01-21 12:40:00-06:00,11.92,8.88,13.75,12.11
2024-01-21 12:45:00-06:00,11.92,8.88,13.75,12.11
2024-01-21 12:50:00-06:00,11.92,8.88,13.75,12.11
2024-01-21 12:55:00-06:00,11.92,8.88,13.75,12.11
2024-01-21 13:00:00-06:00,11.92,8.8,13.75,12.11
2024-01-21 13:05:00-06:00,11.92,8.8,13.75,12.11
2024-01-21 13:10:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 13:15:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 13:20:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 13:25:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 13:30:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 13:35:00-06:00,11.92,8.78,13.75,12.15
2024-01-21 13:40:00-06:00,11.92,8.78,13.75,12.15
2024-01-21 13:45:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 13:50:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 13:55:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 14:00:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 14:05:00-06:00,11.92,8.78,13.75,12.11
2024-01-21 14:10:00-06:00,11.92,8.78,13.75,12.03
2024-01-21 14:15:00-06:00,11.92,8.78,13.75,12.01
2024-01-21 14:20:00-06:00,11.94,8.78,13.75,12.07
2024-01-21 14:25:00-06:00,12.01,8.78,13.75,12.09
2024-01-21 14:30:00-06:00,12.01,8.78,13.75,12.07
2024-01-21 14:35:00-06:00,12.01,8.78,13.75,12.01
2024-01-21 14:40:00-06:00,12.01,8.78,13.75,12.01
2024-01-21 14:45:00-06:00,12.01,8.78,13.75,11.99
2024-01-21 14:50:00-06:00,12.01,8.78,13.75,11.92
2024-01-21 14:55:00-06:00,12.01,8.78,13.75,11.92
2024-01-21 15:00:00-06:00,12.01,8.78,13.75,11.84
2024-01-21 15:05:00-06:00,12.01,8.78,13.75,11.82
2024-01-21 15:10:00-06:00,12.01,8.78,13.75,11.88
2024-01-21 15:15:00-06:00,12.01,8.78,13.75,11.88
2024-01-21 15:20:00-06:00,12.01,8.78,13.75,11.92
2024-01-21 15:25:00-06:00,12.01,8.78,13.75,11.92
2024-01-21 15:30:00-06:00,12.01,8.78,13.75,11.95
2024-01-21 15:35:00-06:00,11.97,8.78,13.75,12.01
2024-01-21 15:40:00-06:00,11.92,8.78,13.75,12.01
2024-01-21 15:45:00-06:00,11.92,8.78,13.75,12.01
2024-01-21 15:50:00-06:00,11.92,8.74,13.75,12.03
2024-01-21 15:55:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:00:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:05:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:10:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:15:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:20:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:25:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:30:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:35:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:40:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:45:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:50:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 16:55:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 17:00:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 17:05:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 17:10:00-06:00,11.92,8.68,13.75,12.11
2024-01-21 17:15:00-06:00,11.92,8.68,13.69,12.13
2024-01-21 17:20:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 17:25:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 17:30:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 17:35:00-06:00,11.92,8.68,13.65,12.17
2024-01-21 17:40:00-06:00,11.92,8.68,13.65,12.15
2024-01-21 17:45:00-06:00,11.94,8.68,13.65,12.21
2024-01-21 17:50:00-06:00,11.92,8.68,13.65,12.17
2024-01-21 17:55:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:00:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:05:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:10:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:15:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:20:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:25:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:30:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:35:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:40:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:45:00-06:00,11.92,8.68,13.65,12.11
2024-01-21 18:50:00-06:00,11.92,8.66,13.65,12.11
2024-01-21 18:55:00-06:00,11.92,8.64,13.65,12.11
2024-01-21 19:00:00-06:00,11.92,8.6,13.65,12.11
2024-01-21 19:05:00-06:00,11.92,8.6,13.65,12.21
2024-01-21 19:10:00-06:00,11.92,8.6,13.65,12.17
2024-01-21 19:15:00-06:00,11.92,8.58,13.65,12.15
2024-01-21 19:20:00-06:00,11.92,8.58,13.65,12.21
2024-01-21 19:25:00-06:00,11.92,8.58,13.65,12.21
2024-01-21 19:30:00-06:00,11.92,8.58,13.65,12.21
2024-01-21 19:35:00-06:00,11.92,8.58,13.65,12.21
2024-01-21 19:40:00-06:00,11.92,8.58,13.65,12.21
2024-01-21 19:45:00-06:00,11.88,8.58,13.65,12.21
2024-01-21 19:50:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 19:55:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:00:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:05:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:10:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:15:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:20:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:25:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:30:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:35:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:40:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:45:00-06:00,11.82,8.58,13.65,12.21
2024-01-21 20:50:00-06:00,11.82,8.58,13.67,12.21
2024-01-21 20:55:00-06:00,11.82,8.52,13.65,12.21
2024-01-21 21:00:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:05:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:10:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:15:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:20:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:25:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:30:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:35:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:40:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:45:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:50:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 21:55:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 22:00:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 22:05:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 22:10:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 22:15:00-06:00,11.82,8.48,13.65,12.21
2024-01-21 22:20:00-06:00,11.82,8.48,13.65,12.25
2024-01-21 22:25:00-06:00,11.82,8.48,13.65,12.28
2024-01-21 22:30:00-06:00,11.82,8.46,13.65,12.3
2024-01-21 22:35:00-06:00,11.82,8.38,13.65,12.21
2024-01-21 22:40:00-06:00,11.82,8.38,13.65,12.21
2024-01-21 22:45:00-06:00,11.82,8.38,13.65,12.21
2024-01-21 22:50:00-06:00,11.82,8.38,13.65,12.21
2024-01-21 22:55:00-06:00,11.82,8.38,13.65,12.21
2024-01-21 23:00:00-06:00,11.82,8.38,13.65,12.21
2024-01-21 23:05:00-06:00,11.82,8.38,13.65,12.21
2024-01-21 23:10:00-06:00,11.82,8.38,13.65,12.11
2024-01-21 23:15:00-06:00,11.82,8.38,13.65,12.11
2024-01-21 23:20:00-06:00,11.92,8.38,13.65,12.17
2024-01-21 23:25:00-06:00,11.92,8.38,13.63,12.21
2024-01-21 23:30:00-06:00,11.92,8.38,13.58,12.21
2024-01-21 23:35:00-06:00,11.92,8.38,13.56,12.19
2024-01-21 23:40:00-06:00,11.99,8.38,13.56,12.09
2024-01-21 23:45:00-06:00,12.01,8.36,13.56,11.97
2024-01-21 23:50:00-06:00,11.88,8.1,13.56,11.88
2024-01-21 23:55:00-06:00,11.7,7.8,13.42,11.72
2024-01-22 00:00:00-06:00,11.51,7.56,13.11,11.49
2024-01-22 00:05:00-06:00,11.28,7.4,12.86,11.22
2024-01-22 00:10:00-06:00,11.18,7.38,12.73,10.92
2024-01-22 00:15:00-06:00,11.1,7.38,12.65,10.67
2024-01-22 00:20:00-06:00,11.04,7.34,12.59,10.46
2024-01-22 00:25:00-06:00,11.0,7.28,12.5,10.26
2024-01-22 00:30:00-06:00,10.9,7.28,12.4,10.08
2024-01-22 00:35:00-06:00,10.75,7.28,12.27,9.85
2024-01-22 00:40:00-06:00,10.63,7.18,12.21,9.61
2024-01-22 00:45:00-06:00,10.51,7.18,12.11,9.43
2024-01-22 00:50:00-06:00,10.46,7.18,12.01,9.29
2024-01-22 00:55:00-06:00,10.38,7.18,11.95,9.14
2024-01-22 01:00:00-06:00,10.28,7.18,11.82,8.98
2024-01-22 01:05:00-06:00,10.2,7.12,11.72,8.84
2024-01-22 01:10:00-06:00,10.16,7.08,11.66,8.72
2024-01-22 01:15:00-06:00,10.16,7.08,11.61,8.64
2024-01-22 01:20:00-06:00,10.06,7.08,11.53,8.58
2024-01-22 01:25:00-06:00,10.02,7.02,11.43,8.5
2024-01-22 01:30:00-06:00,9.96,6.98,11.35,8.48
2024-01-22 01:35:00-06:00,9.96,6.98,11.29,8.4
2024-01-22 01:40:00-06:00,9.96,6.98,11.24,8.38
2024-01-22 01:45:00-06:00,9.96,6.98,11.24,8.38
2024-01-22 01:50:00-06:00,9.96,6.98,11.14,8.38
2024-01-22 01:55:00-06:00,9.96,7.06,11.14,8.44
2024-01-22 02:00:00-06:00,9.96,7.08,11.08,8.48
2024-01-22 02:05:00-06:00,9.96,7.08,11.04,8.5
2024-01-22 02:10:00-06:00,10.06,7.08,11.04,8.58
2024-01-22 02:15:00-06:00,10.06,7.08,11.04,8.6
2024-01-22 02:20:00-06:00,10.12,7.08,11.04,8.68
2024-01-22 02:25:00-06:00,10.16,7.08,11.04,8.7
2024-01-22 02:30:00-06:00,10.18,7.08,11.04,8.78
2024-01-22 02:35:00-06:00,10.26,7.08,11.04,8.82
2024-01-22 02:40:00-06:00,10.26,7.08,11.04,8.88
2024-01-22 02:45:00-06:00,10.34,7.08,11.06,8.92
2024-01-22 02:50:00-06:00,10.36,7.08,11.14,8.98
2024-01-22 02:55:00-06:00,10.36,7.08,11.14,9.0
2024-01-22 03:00:00-06:00,10.36,7.1,11.18,9.08
2024-01-22 03:05:00-06:00,10.36,7.18,11.24,9.08
2024-01-22 03:10:00-06:00,10.46,7.18,11.24,9.1
2024-01-22 03:15:00-06:00,10.46,7.18,11.29,9.18
2024-01-22 03:20:00-06:00,10.46,7.18,11.33,9.18
2024-01-22 03:25:00-06:00,10.46,7.18,11.33,9.18
2024-01-22 03:30:00-06:00,10.49,7.18,11.41,9.18
2024-01-22 03:35:00-06:00,10.49,7.18,11.51,9.28
2024-01-22 03:40:00-06:00,10.46,7.14,11.53,9.28
2024-01-22 03:45:00-06:00,10.4,7.08,11.62,9.28
2024-01-22 03:50:00-06:00,10.36,7.08,11.62,9.28
2024-01-22 03:55:00-06:00,10.36,7.08,11.59,9.28
2024-01-22 04:00:00-06:00,10.3,7.08,11.53,9.28
2024-01-22 04:05:00-06:00,10.26,7.08,11.53,9.28
2024-01-22 04:10:00-06:00,10.26,7.08,11.53,9.28
2024-01-22 04:15:00-06:00,10.26,7.08,11.53,9.22
2024-01-22 04:20:00-06:00,10.26,7.08,11.53,9.18
2024-01-22 04:25:00-06:00,10.26,7.08,11.53,9.2
2024-01-22 04:30:00-06:00,10.26,7.08,11.53,9.28
2024-01-22 04:35:00-06:00,10.26,7.12,11.53,9.28
2024-01-22 04:40:00-06:00,10.26,7.18,11.53,9.28
2024-01-22 04:45:00-06:00,10.26,7.18,11.53,9.28
2024-01-22 04:50:00-06:00,10.3,7.18,11.53,9.28
2024-01-22 04:55:00-06:00,10.36,7.18,11.53,9.33
2024-01-22 05:00:00-06:00,10.36,7.18,11.53,9.37
2024-01-22 05:05:00-06:00,10.36,7.18,11.53,9.37
2024-01-22 05:10:00-06:00,10.44,7.26,11.53,9.37
2024-01-22 05:15:00-06:00,10.46,7.28,11.53,9.45
2024-01-22 05:20:00-06:00,10.46,7.28,11.61,9.47
2024-01-22 05:25:00-06:00,10.46,7.28,11.62,9.47
2024-01-22 05:30:00-06:00,10.53,7.28,11.62,9.57
2024-01-22 05:35:00-06:00,10.55,7.28,11.62,9.57
2024-01-22 05:40:00-06:00,10.55,7.28,11.72,9.57
2024-01-22 05:45:00-06:00,10.55,7.28,11.72,9.63
2024-01-22 05:50:00-06:00,10.57,7.3,11.72,9.67
2024-01-22 05:55:00-06:00,10.65,7.34,11.8,9.67
2024-01-22 06:00:00-06:00,10.61,7.28,11.92,9.67
2024-01-22 06:05:00-06:00,10.51,7.28,11.95,9.67
2024-01-22 06:10:00-06:00,10.38,7.28,12.01,9.65
2024-01-22 06:15:00-06:00,10.2,7.28,12.01,9.57
2024-01-22 06:20:00-06:00,10.04,7.28,11.95,9.47
2024-01-22 06:25:00-06:00,9.95,7.28,11.92,9.35
2024-01-22 06:30:00-06:00,9.87,7.28,11.82,9.28
2024-01-22 06:35:00-06:00,9.79,7.26,11.76,9.2
2024-01-22 06:40:00-06:00,9.77,7.22,11.7,9.14
2024-01-22 06:45:00-06:00,9.67,7.18,11.61,9.08
2024-01-22 06:50:00-06:00,9.59,7.18,11.53,8.98
2024-01-22 06:55:00-06:00,9.57,7.18,11.43,8.94
2024-01-22 07:00:00-06:00,9.47,7.18,11.37,8.88
2024-01-22 07:05:00-06:00,9.47,7.18,11.31,8.82
2024-01-22 07:10:00-06:00,9.47,7.18,11.24,8.78
2024-01-22 07:15:00-06:00,9.47,7.18,11.16,8.78
2024-01-22 07:20:00-06:00,9.47,7.18,11.12,8.72
2024-01-22 07:25:00-06:00,9.47,7.18,11.04,8.68
2024-01-22 07:30:00-06:00,9.47,7.18,10.96,8.68
2024-01-22 07:35:00-06:00,9.45,7.18,10.94,8.68
2024-01-22 07:40:00-06:00,9.37,7.18,10.85,8.68
2024-01-22 07:45:00-06:00,9.37,7.18,10.85,8.68
2024-01-22 07:50:00-06:00,9.37,7.18,10.81,8.68
2024-01-22 07:55:00-06:00,9.43,7.18,10.75,8.68
2024-01-22 08:00:00-06:00,9.47,7.18,10.75,8.78
2024-01-22 08:05:00-06:00,9.47,7.18,10.65,8.78
2024-01-22 08:10:00-06:00,9.57,7.18,10.65,8.78
2024-01-22 08:15:00-06:00,9.57,7.18,10.65,8.78
2024-01-22 08:20:00-06:00,9.61,7.18,10.65,8.82
2024-01-22 08:25:00-06:00,9.67,7.18,10.63,8.88
2024-01-22 08:30:00-06:00,9.67,7.22,10.55,8.88
2024-01-22 08:35:00-06:00,9.71,7.28,10.63,8.9
2024-01-22 08:40:00-06:00,9.77,7.28,10.65,8.98
2024-01-22 08:45:00-06:00,9.77,7.28,10.65,8.98
2024-01-22 08:50:00-06:00,9.77,7.28,10.65,8.98
2024-01-22 08:55:00-06:00,9.87,7.28,10.65,9.06
2024-01-22 09:00:00-06:00,9.87,7.28,10.71,9.08
2024-01-22 09:05:00-06:00,9.87,7.28,10.75,9.1
2024-01-22 09:10:00-06:00,9.93,7.28,10.75,9.18
2024-01-22 09:15:00-06:00,9.96,7.28,10.77,9.18
2024-01-22 09:20:00-06:00,9.96,7.36,10.85,9.2
2024-01-22 09:25:00-06:00,9.96,7.38,10.85,9.28
2024-01-22 09:30:00-06:00,9.96,7.38,10.85,9.28
2024-01-22 09:35:00-06:00,10.04,7.38,10.9,9.28
2024-01-22 09:40:00-06:00,10.06,7.38,10.94,9.37
2024-01-22 09:45:00-06:00,10.06,7.38,10.94,9.37
2024-01-22 09:50:00-06:00,10.06,7.38,11.04,9.41
2024-01-22 09:55:00-06:00,10.08,7.4,11.04,9.47
2024-01-22 10:00:00-06:00,10.16,7.48,11.04,9.51
2024-01-22 10:05:00-06:00,10.16,7.48,11.14,9.57
2024-01-22 10:10:00-06:00,10.16,7.48,11.14,9.57
2024-01-22 10:15:00-06:00,10.16,7.48,11.14,9.57
2024-01-22 10:20:00-06:00,10.22,7.48,11.2,9.67
2024-01-22 10:25:00-06:00,10.26,7.48,11.24,9.67
2024-01-22 10:30:00-06:00,10.26,7.48,11.24,9.67
2024-01-22 10:35:00-06:00,10.26,7.58,11.24,9.67
2024-01-22 10:40:00-06:00,10.26,7.58,11.33,9.67
2024-01-22 10:45:00-06:00,10.26,7.58,11.33,9.69
2024-01-22 10:50:00-06:00,10.26,7.58,11.33,9.77
2024-01-22 10:55:00-06:00,10.3,7.58,11.33,9.77
2024-01-22 11:00:00-06:00,10.36,7.58,11.41,9.77
2024-01-22 11:05:00-06:00,10.36,7.62,11.43,9.77
2024-01-22 11:10:00-06:00,10.36,7.66,11.43,9.83
2024-01-22 11:15:00-06:00,10.36,7.68,11.43,9.87
2024-01-22 11:20:00-06:00,10.36,7.68,11.45,9.87
2024-01-22 11:25:00-06:00,10.36,7.68,11.51,9.87
2024-01-22 11:30:00-06:00,10.46,7.68,11.53,9.87
2024-01-22 11:35:00-06:00,10.46,7.68,11.53,9.87
2024-01-22 11:40:00-06:00,10.46,7.68,11.53,9.91
2024-01-22 11:45:00-06:00,10.46,7.76,11.53,9.96
2024-01-22 11:50:00-06:00,10.46,7.78,11.53,9.96
2024-01-22 11:55:00-06:00,10.46,7.78,11.61,9.96
2024-01-22 12:00:00-06:00,10.46,7.78,11.62,9.96
2024-01-22 12:05:00-06:00,10.46,7.78,11.62,9.96
2024-01-22 12:10:00-06:00,10.53,7.78,11.62,10.0
2024-01-22 12:15:00-06:00,10.55,7.78,11.62,10.06
2024-01-22 12:20:00-06:00,10.55,7.86,11.62,10.06
2024-01-22 12:25:00-06:00,10.55,7.88,11.62,10.06
2024-01-22 12:30:00-06:00,10.55,7.88,11.68,10.08
2024-01-22 12:35:00-06:00,10.55,7.88,11.72,10.12
2024-01-22 12:40:00-06:00,10.59,7.88,11.72,10.16
2024-01-22 12:45:00-06:00,10.65,7.88,11.72,10.16
2024-01-22 12:50:00-06:00,10.65,7.96,11.72,10.16
2024-01-22 12:55:00-06:00,10.65,7.98,11.72,10.2
2024-01-22 13:00:00-06:00,10.65,7.98,11.72,10.26
2024-01-22 13:05:00-06:00,10.65,7.98,11.72,10.26
2024-01-22 13:10:00-06:00,10.65,7.98,11.76,10.26
2024-01-22 13:15:00-06:00,10.65,7.98,11.82,10.26
2024-01-22 13:20:00-06:00,10.71,7.98,11.82,10.26
2024-01-22 13:25:00-06:00,10.75,7.98,11.82,10.32
2024-01-22 13:30:00-06:00,10.75,8.06,11.82,10.36
2024-01-22 13:35:00-06:00,10.75,8.08,11.82,10.36
2024-01-22 13:40:00-06:00,10.75,8.08,11.82,10.44
2024-01-22 13:45:00-06:00,10.79,8.08,11.82,10.46
2024-01-22 13:50:00-06:00,10.85,8.08,11.82,10.47
2024-01-22 13:55:00-06:00,10.85,8.08,11.82,10.55
2024-01-22 14:00:00-06:00,10.85,8.08,11.86,10.55
2024-01-22 14:05:00-06:00,10.85,8.1,11.92,10.55
2024-01-22 14:10:00-06:00,10.85,8.18,11.92,10.55
2024-01-22 14:15:00-06:00,10.85,8.18,11.92,10.55
2024-01-22 14:20:00-06:00,10.85,8.18,11.92,10.55
2024-01-22 14:25:00-06:00,10.85,8.18,11.92,10.55
2024-01-22 14:30:00-06:00,10.89,8.18,11.92,10.55
2024-01-22 14:35:00-06:00,10.94,8.18,11.92,10.55
2024-01-22 14:40:00-06:00,10.94,8.24,11.92,10.57
2024-01-22 14:45:00-06:00,10.94,8.28,11.92,10.65
2024-01-22 14:50:00-06:00,10.94,8.28,11.92,10.65
2024-01-22 14:55:00-06:00,10.94,8.28,12.01,10.65
2024-01-22 15:00:00-06:00,10.94,8.28,12.01,10.65
2024-01-22 15:05:00-06:00,11.02,8.38,12.01,10.75
2024-01-22 15:10:00-06:00,11.02,8.38,12.01,10.75
2024-01-22 15:15:00-06:00,11.04,8.38,12.01,10.75
2024-01-22 15:20:00-06:00,11.04,8.38,12.01,10.81
2024-01-22 15:25:00-06:00,11.04,8.38,12.01,10.85
2024-01-22 15:30:00-06:00,11.04,8.38,12.01,10.85
2024-01-22 15:35:00-06:00,11.04,8.46,12.01,10.85
2024-01-22 15:40:00-06:00,11.04,8.48,12.01,10.85
2024-01-22 15:45:00-06:00,11.04,8.48,12.01,10.85
2024-01-22 15:50:00-06:00,11.04,8.48,12.01,10.85
2024-01-22 15:55:00-06:00,11.04,8.48,12.07,10.85
2024-01-22 16:00:00-06:00,11.04,8.48,12.11,10.85
2024-01-22 16:05:00-06:00,11.04,8.54,12.11,10.85
2024-01-22 16:10:00-06:00,11.04,8.58,12.11,10.83
2024-01-22 16:15:00-06:00,11.04,8.58,12.11,10.81
2024-01-22 16:20:00-06:00,11.04,8.58,12.11,10.81
2024-01-22 16:25:00-06:00,11.04,8.58,12.11,10.85
2024-01-22 16:30:00-06:00,11.04,8.58,12.11,10.85
2024-01-22 16:35:00-06:00,11.04,8.58,12.11,10.85
2024-01-22 16:40:00-06:00,11.04,8.68,12.11,10.85
2024-01-22 16:45:00-06:00,11.04,8.68,12.11,10.85
2024-01-22 16:50:00-06:00,11.04,8.68,12.11,10.85
2024-01-22 16:55:00-06:00,11.04,8.68,12.11,10.85
2024-01-22 17:00:00-06:00,11.04,8.68,12.11,10.85
2024-01-22 17:05:00-06:00,11.04,8.68,12.11,10.89
2024-01-22 17:10:00-06:00,11.04,8.68,12.15,10.94
2024-01-22 17:15:00-06:00,11.04,8.76,12.17,10.94
2024-01-22 17:20:00-06:00,11.04,8.78,12.21,10.94
2024-01-22 17:25:00-06:00,11.04,8.78,12.21,10.94
2024-01-22 17:30:00-06:00,11.04,8.78,12.21,10.94
